id,title,category,sub_category,color,gender,usage
29745,fossil men quartz black dial chronograph watch jr1303,accessories,watches,black,men,casual
28697,w women printed black kurta,apparel,topwear,black,women,ethnic
12538,puma men solid blue track pants,apparel,bottomwear,blue,men,casual
8587,scullers men red check shirt,apparel,topwear,red,men,casual
42248,sepia women pink top,apparel,topwear,pink,women,casual
48772,lucera women silver pendant,accessories,jewellery,silver,women,casual
17876,levis men comfort style grey innerwear vest,apparel,innerwear,grey,men,casual
30668,park avenue men black sunglasses,accessories,eyewear,black,men,casual
9455,john miller men red striped shirt,apparel,topwear,red,men,formal
18002,puma women essential skinny black 34 pant,apparel,bottomwear,black,women,sports
44983,maxima women silver dial watch,accessories,watches,silver,women,casual
38405,baggit women white capri taj belt,accessories,belts,white,women,casual
53934,kiara women brown handbag,accessories,bags,brown,women,casual
1638,nabaiji swimming goggles blue black,apparel,bottomwear,blue,unisex,sports
25188,lino perros women leatherite brown handbag,accessories,bags,brown,women,casual
24866,reid  taylor men formal black belt,accessories,belts,black,men,casual
53108,fabindia silver earrings,accessories,jewellery,silver,women,casual
21528,kiara women sequins copper handbag,accessories,bags,copper,women,casual
59432,spice art women black handbag,accessories,bags,black,women,casual
32903,allen solly women red shorts,apparel,bottomwear,red,women,casual
6079,ucb mens johny collar with two tone grey tshirt,apparel,topwear,grey,men,casual
12960,adidas men sports white sports shoes,footwear,shoes,white,men,sports
29321,adidas men black jersey,apparel,topwear,black,men,sports
9031,buckaroo men loma tan casual shoes,footwear,shoes,tan,men,casual
6845,timberland unisex hiker round lace shoe accessories,accessories,shoe accessories,black,unisex,casual
18466,reebok reebounce women perfumes,personal care,fragrance,white,women,casual
26369,arrow woman blue shirt,apparel,topwear,blue,women,casual
33489,doodle kids boy check green shirt,apparel,topwear,green,men,casual
59056,carlton london women blue  cream shoes,footwear,shoes,blue,women,casual
15379,fila men lobato black casual shoes,footwear,shoes,black,men,casual
45409,rocia women black  brown sandals,footwear,shoes,black,women,casual
56822,john players men beige shorts,apparel,bottomwear,beige,men,casual
58184,rocky s women beige handbag,accessories,bags,beige,women,casual
40947,gini and jony boys core red tshirt,apparel,topwear,red,boys,casual
39381,peter england men party black jeans,apparel,bottomwear,black,men,casual
15977,turtle solid men red shirt,apparel,topwear,red,men,casual
32769,music men printed blue tshirt,apparel,topwear,blue,men,casual
10439,flying machine men walnut brown tshirts,apparel,topwear,brown,men,casual
59264,titan women white watch,accessories,watches,white,women,casual
14099,flying machine women solid pink tops,apparel,topwear,pink,women,casual
1852,inkfruit men ride it or die tshirt,apparel,topwear,blue,men,casual
30802,fabindia men blue shirt,apparel,topwear,blue,men,ethnic
51009,enamor rose full figure bra ff07,apparel,innerwear,rose,women,casual
29113,puma women pack of 3 socks,accessories,socks,white,women,casual
7399,red tape mens black formal shoe,footwear,shoes,black,men,formal
26967,jealous 21 women check navy blue top,apparel,topwear,navy blue,women,casual
27089,aneri women jazz brown kurta,apparel,topwear,brown,women,ethnic
48124,fossil women brown huarache weave belt,accessories,belts,brown,women,casual
9203,puma men axis xt black shoes,footwear,shoes,black,men,sports
51835,bwitch red lace  briefs,apparel,innerwear,red,women,casual
3739,adidas men delhi daredevil blue cap,accessories,headwear,blue,men,sports
19786,us polo assn men solid navy blue tshirt,apparel,topwear,navy blue,men,casual
44948,puma men black aquil ii sports shoes,footwear,shoes,black,men,sports
24091,manchester united men navy blue striped tshirt,apparel,topwear,navy blue,men,casual
57563,lotus herbals pure colours nutty brown lipstick 666,personal care,lips,brown,women,general
33026,mother earth women pink kurta,apparel,topwear,pink,women,ethnic
41406,wrangler women pink tshirt,apparel,topwear,pink,women,casual
11376,united colors of benetton women light winter grey tops,apparel,topwear,grey,women,casual
25143,lino perros women silver clutch,accessories,bags,silver,women,casual
44174,nike fragrances women sensual touch perfume and deo set,personal care,fragrance,white,women,casual
5253,wildcraft unisex black  grey duffel bag,accessories,bags,grey,unisex,casual
20431,baggit women tijori viva brown wallet,accessories,wallets,brown,women,casual
14604,united colors of benetton men stripes green socks,accessories,socks,green,men,casual
4381,superman mens silhouette light blue tshirt,apparel,topwear,blue,men,casual
46623,nike unisex ultimatum max backpack,accessories,bags,black,unisex,casual
19927,adidas men receptor grey sandals,footwear,sandal,grey,men,casual
7504,nike womens smash pink tshirt,apparel,topwear,pink,women,sports
22366,ed hardy men new tiger white tshirt,apparel,topwear,white,men,casual
3998,spalding mens black and white graphic flip flop,footwear,flip flops,black,men,casual
51694,van heusen unisex sunglasses vh216c2,accessories,eyewear,brown,unisex,casual
16153,enroute men leather black formal shoes,footwear,shoes,black,men,formal
17081,lino perros women denim blue wallet,accessories,wallets,blue,women,casual
50746,red chief men black formal shoes,footwear,shoes,black,men,formal
34203,proline men charcoal grey track pants,apparel,bottomwear,charcoal,men,casual
55234,lakme 9to5 flawless makeup marble foundation,personal care,makeup,skin,women,casual
13421,united colors of benetton men stripes black polo tshirts,apparel,topwear,black,men,casual
27614,scullers men beige trousers,apparel,bottomwear,beige,men,casual
22154,lee cooper men black formal shoes,footwear,shoes,black,men,formal
16361,peter england men stripes maroon shirt,apparel,topwear,maroon,men,formal
46411,adidas men black sweatshirt,apparel,topwear,black,men,casual
7736,puma men ferrari lifestyle red cap,accessories,headwear,red,men,casual
34031,gini and jony boys check blue shirt,apparel,topwear,blue,boys,casual
50574,chromozome men pack of two trunks,apparel,innerwear,charcoal,men,casual
22968,us polo assn unisex casual olive backpack,accessories,bags,black,unisex,casual
3396,murcia women turquoise blue handbag,accessories,bags,blue,women,casual
31543,classic polo men striped navy blue tshirt,apparel,topwear,navy blue,men,casual
55006,lakme sheer satin lip gloss 51,personal care,lips,copper,women,general
19329,puma men standpunkt brown casual shoes,footwear,shoes,brown,men,casual
13613,hanes men sleeveless v neck red innerwear tshirt,apparel,innerwear,red,men,casual
27426,jockey women grey melange shorts,apparel,bottomwear,grey melange,women,casual
2244,adidas womens black tshirt,apparel,topwear,black,women,casual
43163,fastrack men white dial watch,accessories,watches,white,men,casual
33214,sepia women printed black  green tunic,apparel,topwear,black,women,casual
10096,reebok women reeflex run blue sports shoes,footwear,shoes,blue,women,sports
11144,scullers men price catch black shirts,apparel,topwear,black,men,casual
25371,levis men maroon innerwear vest,apparel,innerwear,maroon,men,casual
20603,baggit women selection mayur black sling bag,accessories,bags,black,women,casual
58719,alayna women off white  kurta,apparel,topwear,off white,women,ethnic
11978,fila men aruba navy blue sandal,footwear,sandal,navy blue,men,casual
36766,maxima men black watch,accessories,watches,black,men,casual
45294,casio sheen women black dial watch sx041,accessories,watches,black,women,casual
52223,lencia white swarovski pearl necklace,accessories,jewellery,white,women,casual
34455,rocia women black shoes,footwear,shoes,black,women,formal
6280,ucb mens making light pink tshirt,apparel,topwear,pink,men,casual
46075,lino perros men black leather belt,accessories,belts,black,men,casual
35587,gliders men brown leather sandals,footwear,sandal,brown,men,casual
7352,tantra mens whatever purple tshirt,apparel,topwear,purple,men,casual
27042,yelloe black animal print clutch,accessories,bags,black,women,casual
2620,nike mens colors team india tshirt,apparel,topwear,blue,men,sports
43507,french connection men maroon tshirt,apparel,topwear,maroon,men,casual
28836,biba women printed multi coloured kurta,apparel,topwear,multi,women,ethnic
31127,gini and jony girls black dress,apparel,dress,black,girls,casual
26190,4711 kolnisch wasser men perfume,personal care,fragrance,blue,men,casual
55462,revlon super lustrous plum baby lipstick 313,personal care,lips,purple,women,casual
11520,united colors of benetton women denim black jeans,apparel,bottomwear,black,women,casual
25715,adidas unisex blue cap,accessories,headwear,blue,unisex,sports
41250,arrow men black  brown reversible belt,accessories,belts,brown,men,formal
40382,tokyo talkies women pink top,apparel,topwear,pink,women,casual
38298,reid  taylor men brown wallet,accessories,wallets,brown,men,casual
57335,amante white bra bcso01,apparel,innerwear,white,women,casual
52647,modacc women black handbag,accessories,bags,black,women,casual
20267,catwalk women casual black heels,footwear,shoes,black,women,casual
14052,flying machine men solid white shirts,apparel,topwear,white,men,casual
53795,puma men black tshirt,apparel,topwear,black,men,casual
44722,lotto women red  orange disco holic flip flops,footwear,flip flops,orange,women,casual
5405,kalenji ekiden comfort prime 2011,footwear,shoes,white,men,sports
39178,aneri women blue  brown printed kurta,apparel,topwear,blue,women,ethnic
32590,only women brown shorts,apparel,bottomwear,brown,women,casual
11712,lee men solid blue shirts,apparel,topwear,blue,men,casual
25527,wrangler women stella green shirt,apparel,topwear,green,women,casual
57107,elle women green essentials top,apparel,topwear,olive,women,casual
20869,fila men camper brown sandals,footwear,sandal,brown,men,casual
33442,baggit women rade doko teal handbag,accessories,bags,teal,women,casual
58973,colour me women pink perfume,personal care,fragrance,pink,women,casual
52475,red rose white  red dot print bath robe,apparel,loungewear and nightwear,white,women,general
39944,gas men grey namib shoes,footwear,shoes,grey,men,casual
21187,adidas men plugged in yellow flip flops,footwear,flip flops,yellow,men,casual
36130,nike men dunk high grey shoes,footwear,shoes,grey,men,casual
44510,converse unisex black shoes,footwear,shoes,black,unisex,casual
20055,united colors of benetton women grey muffler,accessories,mufflers,grey,women,casual
50322,aurelia women black kurta,apparel,topwear,black,women,ethnic
28238,park avenue men cruise deo,personal care,fragrance,black,men,casual
13879,scullers men check red shirts,apparel,topwear,red,men,casual
47395,baggit women green handbag,accessories,bags,green,women,casual
46247,fusion beats women dark pink tunic,apparel,topwear,pink,women,casual
7160,scullers for her women fashion summer lite aubergine tunics,apparel,topwear,purple,women,casual
22702,nike women beige dunk high casual shoes,footwear,shoes,beige,women,casual
8914,puma men future cat remix sf white sports shoes,footwear,shoes,white,men,sports
16537,probase men check blue cap,accessories,headwear,blue,men,casual
43735,royal diadem set of 2 golden bangles,accessories,jewellery,gold,women,ethnic
13045,inc 5 women casual maroon sandals,footwear,shoes,maroon,women,casual
27270,mother earth women printed maroon kurta,apparel,topwear,maroon,women,ethnic
12197,basics men orange polo tshirt,apparel,topwear,orange,men,casual
55650,catwalk women multicoloured heels,footwear,shoes,multi,women,casual
31315,w women brown kurta,apparel,topwear,brown,women,ethnic
6274,ucb womens crystal benetton green tshirt,apparel,topwear,green,women,casual
47153,gini and jony girls pink capris,apparel,bottomwear,pink,girls,casual
